rating,tips,cat_name,cat_parent
8.3,Great place to go for a run or to walk the dog.,Park,
9.7,"Huge park, to run, to have a bite, and spend time with friends, family and your dog !! Plus the royal observatory and maritime museum are within the park.",Park,
6.7,Great place to take the dogs for a walk. A nice little stream runs through the place.,Park,
7.1,"Nice playground, but not particularly toddler-friendly - six years and above",Park,
8.5,The field maple tree (on the northeast side of the clump of trees at the north end of the south pond) is one of the Great Trees of London.,Park,
8.6,"Several kinds of sports grounds including tennis courts, cricket and football fields, lots of flowers.",Park,
8.3,oh the days of a little wee boy come rushing back playing on these fields going to those fun fairs enjoying ones self as kids do..Great place all round really,Park,
7.8,Ropemakers Fields circa 1900,Park,
9.1,Not a great venue for a large gig. The main stage area is essentially a concrete/gravel parking lot. The park itself is beautiful with grassy fields running along the canal.,Park,
9.6,Portena @ field day amazing,Park,
7.2,"Sunny days and football on multiple fields, astro turf and grass...hard to beat!",Park,
7.7,The cafe is beautiful with floor to ceiling windows while you gaze out through the trees. It's like a camp in a forest.,Park,
8.4,Great water fountains,Park,
9.1,A great modern park away from the hustle-bustle of busy London. The water fountains and climbing wall make a great addition.,Park,
9.6,"Great park for running, there are water fountains dotted around the paths and lots of other friendly joggers.",Park,
8.8,"Visit Danson Park - ""Danson Park is designated Grade II on the English Heritage register of parks and gardens of special historical interest.""",Park,
8.4,Great view across the sunken garden to the Thames Barrier,Park,
9.7,Visit the Rose Garden in July!,Park,
8.6,Check out roses garden in the summer,Park,
8.6,Jubilee park is actually a roof garden on top of canary wharf tube station,Park,
8.1,Help preserve this beautiful park and join Friends of Island Gardens http://www.facebook.com/friendsofislandgardens,Park,
7.5,"Sort of secret garden in East Greenwich (away from the tourist centre) In the centre is a small, not at all ghoulish, naval cemetery. In the summer they have a farmers market on Saturdays",Park,
9.1,Gardens and canal look stunning on a sunny day,Park,
8.1,Beautiful garden,Park,
8.8,Walk or run around rook island and along the river roding for some of the most country like scenery in London.,Park,
8.1,Help preserve this beautiful park and join Friends of Island Gardens http://www.facebook.com/friendsofislandgardens,Park,
8.8,Walk round the lake,Park,
8.5,Great place to go running. Beautiful lakes and streams.,Park,
8.5,"Good place to walk and cycle. Big lake, 2 sailing clubs, golf course, fishing, pub / restaurant, kids play area etc.",Park,
8.3,"During the summer, you can hire a pedal boat and go around on the lake - it's really nice",Park,
8.8,Used to be my short cut to work. A nice walk around lake. Small cafe.,Park,
8.1,"6 September: 4-acre wetland nature reserve has two lakes, with raised walkways for visitors, and hosts frogs, toads and newts, and significant numbers of dragonflies, damselflies and butterflies.",Park,
9.7,"Greenwich Park offers a wide range of facilities and points of interest, including a child-friendly boating lake, six tennis courts and the National Maritime Museum just on the perimeter.",Park,
8.3,Check out the lake at the far end,Park,
9.6,visit the new pagoda near overlooking the lake,Park,
7.3,Beautiful park and nice play area for the kids with a boating lake.,Park,
6.8,Contains some good trails for Mountain Bike Riders.,Park,
9.7,"Greenwich Park offers a wide range of facilities and points of interest, including a child-friendly boating lake, six tennis courts and the National Maritime Museum just on the perimeter.",Park,
8.5,If you're a climber or even if you're not you should check out the boulders they're great fun!,Park,
8.4,The gardens are really attractive with lots of large bright flowers. Playground looks as thought the under 8's would appreciate it and there is a lot of grass to sit around on and just laze.,Park,
8.8,"The Bexley Charter Oak, one of the Great Trees of London, can be found between the lake and Danson House, and is surrounded by a fence.",Park,
8.2,Very big park nice to walk and unwind,Park,
7.7,Cautions: never go to central park late at night! :),Park,
8.5,"Beautiful flowerbeds, with good children's play facilities, and rides on rowing boats. Nice ducks and swans in the lake.",Park,
8.7,Good place let dogs off the lead. Avoid between 10am and 4pm at weekends - too many families with kids. Great Cafe for a sandwich or a fry-up.,Park,
9.7,In 1894 a French anarchist named Martial Bourdin was carrying a bomb through the park to the Observatory when it exploded and killed him. No one knows why he had decided to target the Observatory.,Park,
8.5,"This was RAF Hornchurch during the 1st and 2nd World Wars. In WWII it was the base for Spitfires defending London, though Blenheims and Beaufighters were also based here.",Park,
7.6,Love the ducks there,Park,
8.6,"Several kinds of sports grounds including tennis courts, cricket and football fields, lots of flowers.",Park,
7.3,"Try Kayaking Saturdays 11am-1pm! Pretty much free (£3), lots of fun and in the summer great for cooling down!",Park,
8.3,"During the summer, you can hire a pedal boat and go around on the lake - it's really nice",Park,
8.1,Try the cafe in the middle of the park. The half pounder is ace.,Park,
9.1,Turns out the Olympics was only last year. Don't go this year hoping to catch the 4x100m relay.,Park,
8.1,Love this area!,Park,
7.4,A great place to train your dog for recall! Small park with 2 tennis courts (train in one of these),Park,
8.8,There's a heronry in the willows on the pond. March and April are best times to see adults and young,Park,
8.6,Jubilee park is actually a roof garden on top of canary wharf tube station,Park,
8.8,Big park with pleasant greenery,Park,
8.1,"These gardens were created on the site of a scrap metal yard in 1895, both to improve the view from, and the view of, Sir Christopher Wren’s Royal Naval Hospital across the river.",Park,
8.4,Great for sporting activities. Seeing this occasionally..,Park,
8.8,Lovely place to put some missile launchers.,Park,
9.6,"Vicky Park is wonderful for youngsters: the V&A Playground is equipped with swings etc, and the fantastically designed Pools Playground encourages creative play.",Park,
8.5,Great for jogging. Play areas for families. Outdoor gym.,Park,
8.3,To be honest it could be better maintained.,Park,
6.6,What out for the dog shit,Park,
9.0,"Not just a place to visit the pigs, donkeys, llamas and geese - the farm also serves great breakfasts from its own produce. Served from 9.30am",Park,
8.8,"Amazing in the morning, really early",Park,
8.5,If you're a climber or even if you're not you should check out the boulders they're great fun!,Park,
7.8,The squirrels are nuts about nuts..take a friend with you and if they're nuts feed them to the squirrels.,Park,
7.5,"Sort of secret garden in East Greenwich (away from the tourist centre) In the centre is a small, not at all ghoulish, naval cemetery. In the summer they have a farmers market on Saturdays",Park,
6.7,Good place to rest and hang out in groups.,Park,
8.1,Nice place to sit and have your lunch watching jogger go past.,Park,
8.0,Good place to practice Qigong!,Park,
7.8,Don't ever come here.,Park,
7.2,Lovely to get away from it all for a rambling walk,Park,
7.9,Lovely space to relax.,Park,
8.9,"From where you are standing you can see a huge number of football pitches here, leading Hackney council to claim this is 'the spiritual home of Sunday-league football'.",Park,
7.8,Ropemakers Fields gets its name from the area being used for Rope. Rope fibres were once laid out to be twisted together in Ropemakers Fields.,Park,
6.9,Very well looked after park. Great flowers. A shame that there is constantly has a bunch of alcoholic bum inside it.,Park,
8.3,remarkable views over Canary Wharf and the City of London,Park,
8.1,Featuring a one kilometre training circuit.,Park,
7.3,Great fun for the kids younger kids,Park,
6.5,Oh and if you want to get fit - there is an outside gym by the cafe so you can work all the cake calories off. *AC,Park,
7.4,Small but has a part for the little ones!! Lots of dogs and most owners don't clean up the poo!! Nice place to go for a jog or have a picnic in!! Lots of flowers so lots of hay fever and bee/wasps!!,Park,
7.1,"Nice playground, but not particularly toddler-friendly - six years and above",Park,
7.6,There's swings!,Park,
7.3,Don't ask Tim if he wants to grab a coffe it offends his northern roots,Park,
7.2,"Sunny days and football on multiple fields, astro turf and grass...hard to beat!",Park,
6.3,Кормить белок. Не боятся людей.,Park,
5.8,nice piece of East London perfect for balancing serene reflection and circuit training,Park,
8.8,The playground has a great water squirty bit. Bring swimsuit and towel,Park,
8.4,A beautiful park. With lots of open space. There is a cafe and a playground.. Its an ideal place to have a picnic too :-),Park,
8.6,"Many different areas, children's playground awesome, lots of quite areas plus tennis",Park,
7.5,"Great playground, dog free (the rest of the park is dog friendly), and fenced to keep the kids in!",Park,
8.8,Nice enough park with small (if somewhat limited) children's playground. It is handily close to the High Street for coffee options and you can always decamp to the library with the kids if it rains,Park,
8.8,"Lovely park, great dog playground",Park,
9.6,The lakeside playground needs more bike racks.,Park,
7.1,"Nice playground, but not particularly toddler-friendly - six years and above",Park,
9.6,"Vicky Park is wonderful for youngsters: the V&A Playground is equipped with swings etc, and the fantastically designed Pools Playground encourages creative play.",Park,
7.3,A great place to go for the day sand pit kids pool lots of other things fun day out,Park,
8.1,Great spot for strolling along the river thames/overlooking greenwich university.,Park,
8.8,Walk or run around rook island and along the river roding for some of the most country like scenery in London.,Park,
9.7,"The site of Equestrian and Modern Pentathlon events, this 183-acre park provides some amazing views of the River Thames and St. Paul's Cathedral.",Park,
