tips,lem_words,lem_tags,word_tags,lng,lat
It's noisy but you can normally get a seat. No plugs to charger laptop!,noisy normally get seat plug charger laptop,JJ RB VB NN NN VB VB,"[noisy/JJ, normally/RB, get/VB, seat/NN, plug/NN, charger/VB, laptop/VB]",51.5321346781,0.0554466247559
"Stratford and Duncan House UEL Libraries closed from 8th-23rd June, and brand new Stratford library opens on Monday 24th June.",stratford duncan house uel library close rd june brand new stratford library open monday june,NN JJ NN NN NN VB NN NN NN JJ NN NN VB NN NN,"[stratford/NN, duncan/JJ, house/NN, uel/NN, library/NN, close/VB, rd/NN, june/NN, brand/NN, new/JJ, stratford/NN, library/NN, open/VB, monday/NN, june/NN]",51.5446241552,0.00887556147552
Wonderful space.,wonderful space,JJ NN,"[wonderful/JJ, space/NN]",51.4801620897,-0.00895295636369
"Very chilled place, though I wouldn't recommend coming to study here.",very chill place wouldn recommend come study here,RB VB NN VB NN VB VB RB,"[very/RB, chill/VB, place/NN, wouldn/VB, recommend/NN, come/VB, study/VB, here/RB]",51.5234366786,-0.0393734893716
"Surprisingly,the stuff in a Learning Cafe on a ground floor tastes better than from so-called Starbucks at curve.Try Vanilla chai latte, cookies and avoid sushi  and a vending machine with hot drinks",surprisingly stuff learn cafe ground floor taste better so call starbucks curve try vanilla chai latte cookies avoid sushi vending machine hot drink,RB NN VB NN NN NN VB JJ RB VB NN NN NN NN NN NN NN VB NN NN NN JJ NN,"[surprisingly/RB, stuff/NN, learn/VB, cafe/NN, ground/NN, floor/NN, taste/VB, better/JJ, so/RB, call/VB, starbucks/NN, curve/NN, try/NN, vanilla/NN, chai/NN, latte/NN, cookies/NN, avoid/VB, sushi/NN, vending/NN, machine/NN, hot/JJ, drink/NN]",51.5243679139,-0.0401977497927
Observe many people sporting lego hair,observe many person sport lego hair,VB JJ NN VB NN NN,"[observe/VB, many/JJ, person/NN, sport/VB, lego/NN, hair/NN]",51.4753530749,-0.0358543881554
Fridays at 12.30 is a delightful little singing group for babies. Me and my son loved it!!,friday be delightful little singing group baby son love,VB VB JJ JJ NN NN NN NN VB,"[friday/VB, be/VB, delightful/JJ, little/JJ, singing/NN, group/NN, baby/NN, son/NN, love/VB]",51.5487796793,-0.0419542676272
the place where Aydar hangs out all the time but no one has any idea what he does there,place aydar hang time one have idea do there,NN RB VB NN NN VB NN VB RB,"[place/NN, aydar/RB, hang/VB, time/NN, one/NN, have/VB, idea/NN, do/VB, there/RB]",51.5243392657,-0.0402990718382
The most awful and pricy lunch I've ever had so far. Get away from there and grab some instant food in Sainsbury's across the street,most awful pricy lunch ve ever have so far get away there grab instant food sainsbury street,RB JJ NN NN NN RB VB RB RB VB RB RB VB JJ NN NN NN,"[most/RB, awful/JJ, pricy/NN, lunch/NN, ve/NN, ever/RB, have/VB, so/RB, far/RB, get/VB, away/RB, there/RB, grab/VB, instant/JJ, food/NN, sainsbury/NN, street/NN]",51.5252345874,-0.0394385368731
The nachos are ridiculously huge,nachos be ridiculously huge,NN VB RB JJ,"[nachos/NN, be/VB, ridiculously/RB, huge/JJ]",51.4948267161,-0.102071976186
Lots of people to support you and make your time the best it can be.,lot person support make time best be,NN NN VB VB NN JJ VB,"[lot/NN, person/NN, support/VB, make/VB, time/NN, best/JJ, be/VB]",51.4986753857,-0.100955112823
"If you didn't already know, SUARTS is making a huge effort this year to increase the engagement shared between each college under the UAL umbrella! Be part of that change by visiting our website and s",didn already know suart be make huge effort year increase engagement share college ual umbrella be part change visit website,VB RB VB NN VB VB JJ NN NN VB NN VB NN JJ NN VB NN NN VB NN,"[didn/VB, already/RB, know/VB, suart/NN, be/VB, make/VB, huge/JJ, effort/NN, year/NN, increase/VB, engagement/NN, share/VB, college/NN, ual/JJ, umbrella/NN, be/VB, part/NN, change/NN, visit/VB, website/NN]",51.5180008443,-0.116340268931
free wifi only works when it's in a good mood.,free wifi only work good mood,JJ NN JJ NN JJ NN,"[free/JJ, wifi/NN, only/JJ, work/NN, good/JJ, mood/NN]",51.5313354295,-0.117887355517
Fantastic botanical watercolours 19-20 March 2011,fantastic botanical watercolour march,JJ JJ NN VB,"[fantastic/JJ, botanical/JJ, watercolour/NN, march/VB]",51.494641305,-0.134635304451
Volleyball training,volleyball training,NN NN,"[volleyball/NN, training/NN]",51.513229774,-0.219797637304
Why not check out this local community facility: www.riversidecentre.org,not check local community facility www riversidecentre org,RB VB JJ NN NN VB NN NN,"[not/RB, check/VB, local/JJ, community/NN, facility/NN, www/VB, riversidecentre/NN, org/NN]",51.3814155971,-0.165566813968
Try to avoid speaking with lazy guards...,try avoid speak lazy guard,NN VB VB JJ NN,"[try/NN, avoid/VB, speak/VB, lazy/JJ, guard/NN]",51.4822494594,-0.0111109490514
"Designed by Sir Christopher Wren, the college was going to have an enormous dome in the middle, but Queen Mary II objected as it would block the view of the river from her house in Greenwich Park.",design sir christopher wren college be go have enormous dome middle queen mary ii object block view river house greenwich park,VB NN NN VB NN VB VB VB JJ NN JJ NN JJ NN VB VB NN NN NN JJ NN,"[design/VB, sir/NN, christopher/NN, wren/VB, college/NN, be/VB, go/VB, have/VB, enormous/JJ, dome/NN, middle/JJ, queen/NN, mary/JJ, ii/NN, object/VB, block/VB, view/NN, river/NN, house/NN, greenwich/JJ, park/NN]",51.4832336577,-0.00557899475098
"Even if you're not planning on buying anything from one of London's most exclusive stores, a walk around its foodhalls is a worthwhile experience for any foodie",even re not plan buy anything london most exclusive store walk foodhall be worthwhile experience foodie,RB NN RB VB VB NN NN RB JJ NN NN NN VB JJ NN JJ,"[even/RB, re/NN, not/RB, plan/VB, buy/VB, anything/NN, london/NN, most/RB, exclusive/JJ, store/NN, walk/NN, foodhall/NN, be/VB, worthwhile/JJ, experience/NN, foodie/JJ]",51.4994066579,-0.162695877463
Fire detectors are fake. They are heating detectors. Smoke inside anywhere but secretly,fire detector be fake be heating detector smoke inside anywhere secretly,NN NN VB JJ VB JJ NN VB RB RB RB,"[fire/NN, detector/NN, be/VB, fake/JJ, be/VB, heating/JJ, detector/NN, smoke/VB, inside/RB, anywhere/RB, secretly/RB]",51.463644137,-0.088372559234
"Very quiet, especially for university halls but the Internet is poor and phone signal can be bad in some parts",very quiet especially university hall internet be poor phone signal be bad part,RB JJ RB NN NN NN VB JJ NN NN VB JJ NN,"[very/RB, quiet/JJ, especially/RB, university/NN, hall/NN, internet/NN, be/VB, poor/JJ, phone/NN, signal/NN, be/VB, bad/JJ, part/NN]",51.4364204944,-0.176565649751
Much nicer than Tottenham.,much nicer tottenham,RB JJ NN,"[much/RB, nicer/JJ, tottenham/NN]",51.5911675773,-0.0101651905001
Residence is depressing :(,residence be depress,NN VB VB,"[residence/NN, be/VB, depress/VB]",51.4814623552,-0.021853351134
Fish and Chip take-aways all over the place nearby :],fish chip take away place nearby,NN NN NN VB NN RB,"[fish/NN, chip/NN, take/NN, away/VB, place/NN, nearby/RB]",51.5815232472,0.222022533417
Does anyone know the passwords for any of the wifi connections?,do anyone know password wifi connection,VB NN VB NN NN NN,"[do/VB, anyone/NN, know/VB, password/NN, wifi/NN, connection/NN]",51.5609034012,0.232691981251
New here looking for friends,new here look friend,JJ RB VB NN,"[new/JJ, here/RB, look/VB, friend/NN]",51.5399620612,0.00961735414454
This is definetly a Tower for princesses ❤❤❤ amazingggg view and amazing vibe✌🌺☀🌅🏢🏦,be definetly tower princess view amazing vibe,VB RB NN NN NN JJ NN,"[be/VB, definetly/RB, tower/NN, princess/NN, view/NN, amazing/JJ, vibe/NN]",51.5714288945,-0.0897469731359
The showers are great here! Really I want to take one home!,shower be great here really want take home,NN VB JJ RB RB NN VB NN,"[shower/NN, be/VB, great/JJ, here/RB, really/RB, want/NN, take/VB, home/NN]",51.5576484464,-0.192955474642
Check out the recycling room on the lower ground floor. A great way to get stuff for the semester without having to spend money.,check recycling room lower ground floor great way get stuff semester have spend money,NN NN NN JJ NN NN JJ NN VB NN NN VB VB NN,"[check/NN, recycling/NN, room/NN, lower/JJ, ground/NN, floor/NN, great/JJ, way/NN, get/VB, stuff/NN, semester/NN, have/VB, spend/VB, money/NN]",51.5161008957,-0.124918547874
It's 'soooo' fun living on the 4th floor!,soooo fun live floor,JJ NN VB NN,"[soooo/JJ, fun/NN, live/VB, floor/NN]",51.4363693316,-0.176580711389
Roko sells coffee etc to non-members,roko sell coffee etc member,NN VB NN NN NN,"[roko/NN, sell/VB, coffee/NN, etc/NN, member/NN]",51.4766310403,-0.267501141457
Peroni's in the members fridge ;),peroni member fridge,NN NN NN,"[peroni/NN, member/NN, fridge/NN]",51.5896843169,-0.230310817989
FYI there is a reoccurring issue with DVD players not working & need to be fixed!!!,fyi be reoccurring issue dvd player not work need be fix,JJ VB JJ NN NN NN RB VB NN VB VB,"[fyi/JJ, be/VB, reoccurring/JJ, issue/NN, dvd/NN, player/NN, not/RB, work/VB, need/NN, be/VB, fix/VB]",51.5241276768,-0.0378371392736
I heard the drums in King Lear were exceptional.,hear drum king lear be exceptional,VB NN NN NN VB JJ,"[hear/VB, drum/NN, king/NN, lear/NN, be/VB, exceptional/JJ]",51.502443101,-0.0859072419468
"Treasure your time here, he flys by soooo fast!",treasure time here fly soooo fast,NN NN RB VB NN RB,"[treasure/NN, time/NN, here/RB, fly/VB, soooo/NN, fast/RB]",51.522329,-0.097473
The seats are uncomfortable seats if you're tall. Stretch your legs at the end of a row!,seat be uncomfortable seat re tall stretch leg end row,NN VB JJ NN NN JJ NN NN NN NN,"[seat/NN, be/VB, uncomfortable/JJ, seat/NN, re/NN, tall/JJ, stretch/NN, leg/NN, end/NN, row/NN]",51.5139117932,-0.116865830457
ahahahahah,ahahahahah,RB,[ahahahahah/RB],51.5216853916,-0.131652134098
Saturday computer fair!!,saturday computer fair,NN NN JJ,"[saturday/NN, computer/NN, fair/JJ]",51.5227617655,-0.131566240154
"Course guide available for pick-up at reception from 24 June. Containing lots of new part-time, evening and weekend courses.",course guide available pick reception june contain lot new part time evening weekend course,NN JJ JJ NN NN JJ VB NN JJ NN NN NN NN NN,"[course/NN, guide/JJ, available/JJ, pick/NN, reception/NN, june/JJ, contain/VB, lot/NN, new/JJ, part/NN, time/NN, evening/NN, weekend/NN, course/NN]",51.5147649697,-0.119789398663
Most Depressing looking building at UCL.,most depressing look building ucl,RB JJ VB NN NN,"[most/RB, depressing/JJ, look/VB, building/NN, ucl/NN]",51.5254025421,-0.132764775238
One of the best dance & drama schools for  upcoming kiddos!,best dance drama school upcoming kiddos,JJ NN NN NN JJ NN,"[best/JJ, dance/NN, drama/NN, school/NN, upcoming/JJ, kiddos/NN]",51.5170199706,-0.162351797686
"Try the delicious coconut pastries, so amazing !",try delicious coconut pastry amazing,VB JJ NN NN JJ,"[try/VB, delicious/JJ, coconut/NN, pastry/NN, amazing/JJ]",51.5440931788,-0.174150466919
"Bodens is a great place for young people to make strong relationships and discover themselves. The staff prove to be  supportive and push their students to higher standards, to reach full potential.",boden be great place young person make strong relationship discover staff prove be supportive push student higher standard reach full potential,NN VB JJ NN JJ NN VB JJ NN VB NN VB VB JJ VB NN JJ NN VB JJ NN,"[boden/NN, be/VB, great/JJ, place/NN, young/JJ, person/NN, make/VB, strong/JJ, relationship/NN, discover/VB, staff/NN, prove/VB, be/VB, supportive/JJ, push/VB, student/NN, higher/JJ, standard/NN, reach/VB, full/JJ, potential/NN]",51.6484496152,-0.168740451336
Best community college,best community college,RB NN NN,"[best/RB, community/NN, college/NN]",51.4905090285,0.0786638259888
Very expensive printing and teachers don't allow you to used their printer in class!,very expensive printing teacher don allow used printer class,RB JJ NN NN VB VB VB NN NN,"[very/RB, expensive/JJ, printing/NN, teacher/NN, don/VB, allow/VB, used/VB, printer/NN, class/NN]",51.5802436045,0.117779126469
I'm ready to do some learning....,ready do learn,JJ VB VB,"[ready/JJ, do/VB, learn/VB]",51.5087107991,-0.017345106966
Until the 10th August we also have a clearing reception at Queen Anne Court. Please stop by with any programme enquiries!,august also have clearing reception queen anne court please stop programme enquiry,JJ RB VB NN NN NN VB NN NN NN NN NN,"[august/JJ, also/RB, have/VB, clearing/NN, reception/NN, queen/NN, anne/VB, court/NN, please/NN, stop/NN, programme/NN, enquiry/NN]",51.4836380747,-0.00530663545313
Come to live here and you will enjoy fire alarms five times a week and will have chance to talk to different firemen and see fire engines stopping here almost everyday.,come live here enjoy fire alarm time week have chance talk different fireman see fire engine stop here almost everyday,VB VB RB VB NN VB NN NN VB NN VB JJ NN VB NN NN VB RB RB JJ,"[come/VB, live/VB, here/RB, enjoy/VB, fire/NN, alarm/VB, time/NN, week/NN, have/VB, chance/NN, talk/VB, different/JJ, fireman/NN, see/VB, fire/NN, engine/NN, stop/VB, here/RB, almost/RB, everyday/JJ]",51.5501876696,-0.134487691901
One the most enriching and fun residences in London.,most enrich fun residence london,JJ VB NN NN NN,"[most/JJ, enrich/VB, fun/NN, residence/NN, london/NN]",51.5492406759,-0.182292871988
"£13 a night for students, but poor facilities. No towel, bath utensils, old carpet. Real improvement needed.",night student poor facility towel bath utensil old carpet real improvement need,NN NN JJ NN NN NN NN JJ NN JJ NN VB,"[night/NN, student/NN, poor/JJ, facility/NN, towel/NN, bath/NN, utensil/NN, old/JJ, carpet/NN, real/JJ, improvement/NN, need/VB]",51.548974,-0.213468
Common Ball,common ball,JJ NN,"[common/JJ, ball/NN]",51.4878111933,-0.237403500617
Girls love cock,girl love cock,NN VB NN,"[girl/NN, love/VB, cock/NN]",51.4359923627,-0.332368612289
Don't let the bullies win. Tell ur teachers about them,don let bully tell teacher,VB VB VB VB NN,"[don/VB, let/VB, bully/VB, tell/VB, teacher/NN]",51.5039876168,0.101942477299
Check out the Chef’s Hat restaurant at Barking & Dagenham College. First-class food freshly prepared by students with support from expert chefs.,check chef hat restaurant bark dagenham college first class food freshly prepare student support expert chef,NN NN NN NN VB JJ NN JJ NN NN RB VB NN NN JJ NN,"[check/NN, chef/NN, hat/NN, restaurant/NN, bark/VB, dagenham/JJ, college/NN, first/JJ, class/NN, food/NN, freshly/RB, prepare/VB, student/NN, support/NN, expert/JJ, chef/NN]",51.5604308822,0.173655141376
New here looking for friends,new here look friend,JJ RB VB NN,"[new/JJ, here/RB, look/VB, friend/NN]",51.5399620612,0.00961735414454
Does anyone know the passwords for any of the wifi connections?,do anyone know password wifi connection,VB NN VB NN NN NN,"[do/VB, anyone/NN, know/VB, password/NN, wifi/NN, connection/NN]",51.5609034012,0.232691981251
Weird place. Delayed start on my test. Old machines.,weird place delay start test old machine,JJ NN VB NN NN JJ NN,"[weird/JJ, place/NN, delay/VB, start/NN, test/NN, old/JJ, machine/NN]",51.5407168223,0.000472068786621
Fish and Chip take-aways all over the place nearby :],fish chip take away place nearby,NN NN NN VB NN RB,"[fish/NN, chip/NN, take/NN, away/VB, place/NN, nearby/RB]",51.5815232472,0.222022533417
Ravensbourne provides the eduroam network,ravensbourne provide eduroam network,NN VB NN NN,"[ravensbourne/NN, provide/VB, eduroam/NN, network/NN]",51.4206342796,0.0536217146185
