venue_name,venue_id,rating,tips,cat_name,cat_id,ll
Ananthapuri Restaurant,4d6839e1342b8cfaa4f3b62c,7.6,Awesome Kerala food in London,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5393508195,0.0511779147076"
Mountain View Greenwich,52e5393f498efd54f5fcd0ed,7.9,The best local Indian/Nepalese takeaway by a mile,Indian Restaurant,4bf58dd8d48988d10f941735,"51.484824,0.003913"
Anjappar Restaurant,53236a33498e4a9ae2b8a4d7,7.1,"Yummy chettinad cuisine ..The.Ceylon Chicken paratha,Chicken Kariayaku gravy with appams are a must ... plain dosa is just purrrfect .Avoid the Kottu paratha! Chinchu our hostess is ☆ !",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5399721575,0.0507352308633"
Chai Ki,5559def5498ebd33e55b3478,8.5,"Butter chicken and ambiance was very nice. Not too crowded yet, will definitely come back!",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5059284316,-0.017871582772"
Manjal,514ccac9e4b0b838d71abfe5,7.9,Tip: quantity of food is less.. So order that ways :),Indian Restaurant,4bf58dd8d48988d10f941735,"51.4960322915,-0.0162926131978"
Saravanaa Bhavan,4efb75d5b63446a50c55be9c,7.0,"Best Paneer dosa in London, also great idly's and medu vada!!",Indian Restaurant,4bf58dd8d48988d10f941735,"51.561654048,0.0687447349319"
The Spice Of Life,4ba388c8f964a520294538e3,7.9,"Go on Sunday.  10£ for Starter, Main and Side.  Amazing food!!'",Indian Restaurant,4bf58dd8d48988d10f941735,"51.458654,0.002613"
Indiana,4d2b6cda467d6ea8eb31e095,7.9,Indian British restaurant which has got tasty recipes. Must try.,Indian Restaurant,4bf58dd8d48988d10f941735,"51.513544,-0.033221"
Bengal Quay,4b81b17cf964a5203eb830e3,7.3,Bit awkward to find but it's a nice Oasis of calm with reasonably priced food and drink,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5009630311,-0.02038973591"
Star of India,4b8179b3f964a520a7a830e3,7.3,Lovely food - fantastic range & it's the vegetables that are really special.,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5703549824,0.013978183792"
Lime Bar,4c34e65fa0ced13aa5f5186e,7.1,"Seating is comfortable, very accommodating for parties or functions. Main chef cooks the best mushroom rice I have ever tasted in my indian dinning career. Trust me I eat all over uk! 10 out of 10",Indian Restaurant,4bf58dd8d48988d10f941735,"51.501272475,-0.0254699728069"
Caraway,4b6ec4d3f964a520c1c92ce3,6.6,WARNING: Everything that arrives from the kitchen is piping HOT!! But all tasty. :-D,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5751970031,0.0664828416056"
Meghna Tandoori,5065fa48e4b08153394099d7,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4857089684,0.101681052701"
Indian Essence,50ba65bde4b080f30086163f,7.8,"Came back for a surprise 20th wedding anniversary dinner with close friends. The service, food and expert was excellent. Thanks to the staff for making it a special night",Indian Restaurant,4bf58dd8d48988d10f941735,"51.3903198801,0.0754097647117"
Mogul,4ad0edfdf964a5203adb20e3,6.7,Watch out for the 'optional' gratuity on the bottom of your bill...,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4809392379,-0.00947060151715"
Kasturi,4dec88ec1520ed580a583679,6.7,"Great service, amazing food. Love the mow chek dish. Ask for the set menu offer £9.95 for a lot of food. Not on the regular menu.",Indian Restaurant,4bf58dd8d48988d10f941735,"51.552011,0.005676"
The Lane,4d682dad1b63a1cd0ecd2e2d,6.8,Sagg prawn and variation of jalfrezi. Excellent ambience and service. Highly recommend.,Indian Restaurant,4bf58dd8d48988d10f941735,"51.581251,0.028744"
spice island,4b8a8713f964a520cb7032e3,,The daal is Nom.,Indian Restaurant,4bf58dd8d48988d10f941735,"51.480853,0.080852"
Curry Hut Erith,5898a9e8469aef72f36edb22,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4728002604,0.159138679373"
Curry Asia,4bd73152e914a593acb250fa,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4905618406,0.0664532181482"
Curry Garden Indian Cuisine,4ee25270f5b9c102eb13fb78,6.9,Really tasty food. I had the best paneer tikka masala ever - lots of lovely flavours. I'll be back!,Indian Restaurant,4bf58dd8d48988d10f941735,"51.492458,-0.045835"
Star Of Spice,4d72cef44ab5224bc947c597,,Chef special South Indian Garlic Chilli is fab,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4823693461,0.0646189553252"
Saffron Club,4cb89f57a33bb1f741a482fd,6.2,The veggie platter is great! Larger than the usual veggie talis. Service is great too. Would recommend trying this restaurant.,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4667340807,0.00776802249847"
Aligor,4dd41cb252b18e28aa0d89be,,A fantastic restaurant - especially good on Tuesday and Thursday - banquet nights !!,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4581477642,0.135505199432"
Akash Tandoori,4ede72b146907c1b47621270,,Try the Khyber special.:-),Indian Restaurant,4bf58dd8d48988d10f941735,"51.4573362152,0.138273239136"
Ruskin Hotel,50fa5ab6e4b05d9122620158,7.4,"Try one of the many local 'Indian' restaurants - well priced/tasty. I went to the Taste of India and enjoyed it. The Veg Meal was delicious at less than £7, plus ice-cream desert truly awesome!",Hotel,4bf58dd8d48988d1fa931735,"51.5449996209,0.0496912164768"
Chola Dosa,4dad6d5c5da31bb15234099f,,Lovely food ! Very good price,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5382354213,0.0567611071084"
Shampan Welling,4c4c866b9e6dbe9a66f2a10d,,Visited for Sunday lunch. They have a buffet which seemed to go down a storm with the regulars - We ate from the menu - nice food - excellent staff - will return,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4567410239,0.0941851943743"
Ruby's,548af3fe498e5c3a984c3736,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.55185,0.073636"
Suvai Chettinaad,4e0f940ab0fb59de67e1cd8f,,"""As long as you don't mind the chipped tables and tired decor, this super-basic south Indian cafe (its focus, the Chettinad region of Tamil Nadu) serves knockout food at crazily low prices. ...""",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5392787578,0.0511872644947"
Priya Restaurant,4b92d9e1f964a520832134e3,,"Try the spicy Kothu rotis, Iddiappam kothus.",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5398844549,0.0511472070109"
Saggor Tandoori Restaurant,4d978949a2c65481ee04dc53,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4481781329,0.120172720529"
The Tale of India,4c827c18d34ca143555b2c80,6.2,Best indian food by far,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5096794853,-0.0260193357233"
Indi-go,4e73bf4f1520e907c02efdbe,6.1,This chicken tikka wrap is pretty good...,Indian Restaurant,4bf58dd8d48988d10f941735,"51.543238733,-0.00639028817734"
Mirch Masala,4c7ba3672d3ba143507994d0,,Good place to eat when you not to fussy about the food and doest cost to much.. Cheap and cheerful,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5686857283,0.108854341639"
Kebabish Original,4e6a6db1b61cc3728d971947,,Cash only; well it is Seven Kings!,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5694262272,0.108884852904"
The Oval Brasserie,4cfa9a26dccef04d7e55b69c,,"Very decent. First time here, and won't be last...",Indian Restaurant,4bf58dd8d48988d10f941735,"51.444714,0.10106281"
Cafe Raj,4e874ba15c5cc214da53140f,,Don't ask for the special otherwise you will be walking like John Wayne,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4602548934,0.0519524881832"
The Grill Corner,4f96ebefe4b0f12351643da9,,Lamb biryani is very tasty. Mango lassi a bit pointless.,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5391721598,0.0332917129316"
Rajboy,4bd353f9046076b083ce7571,6.2,Food is good but service is too slow... Been twice and each time it took about 45 mins for our food to arrive,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5127897333,-0.0406725665947"
Spice Merchants,4c93a82c58d4b60ca6532129,6.0,Fantastic food!,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5093068939,-0.0269074333232"
The Coriander,585147b814f8f42b4ea1e408,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4858058911,0.0187540054321"
Jalalabad 2 Restaurant,4ac518e4f964a520ebaa20e3,,Food is tasty and yummy. Service was superb and prices were more than reasonable. My first time here and it won't be my last!,Indian Restaurant,4bf58dd8d48988d10f941735,"51.577818,0.099732"
Tandoori Hut,4eda68c10e61d46ad8079062,,Great food friendly service,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5811128659,0.138522172753"
Tandoori Lounge,59f3a50ddd12f809addcc69a,,10% off in November *,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5615714927,0.221738219261"
The Jafflong,4f225be9d5fb5420c5e6f96b,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4449943873,0.213803566074"
Kent Curry House,4ed26ee077c8ea62fe7fea68,,Friendly and helpful,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4463279225,0.216901818735"
Eden Palace,4d3a0a8881258cfaf196a15f,,Saw a waiter kill a goat then cooked it with herbs and yogurt #decent,Indian Restaurant,4bf58dd8d48988d10f941735,"51.445658,0.217038989067"
Panna's Restaurant,4ec41c6a5c5c09569b1d1812,,One of the best Indian restaurant I've been too.,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5928295752,0.143245506493"
Khans Nepalese & Indian Tandoori Restaurant,4b562487f964a5205e0228e3,,Gurkha Soup is quite special. Nom!,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4670520583,0.00860881024819"
India Gate,4beb052461aca5937a808400,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5438088659,0.0045955294832"
The Spice Inn,4cf149b68333224b3364098e,5.5,The food is VERY oily!!!!,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5421911264,0.00528333921887"
Hemalaya Restaurant,4d976eeeaf3d236a6cb323c7,,Great food good value for money and excellent service,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5447537709,0.00446960352805"
Raka,4d6aaadb790d370422c9dd90,,"This is a joke operation. Having ordered ""on-line"" and received confirmation of our order, nothing arrived. Order denied when we 'phoned the restaurant. Will not use or recommend to my worst enemy!",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5086881506,-0.00938654463573"
Radhuny Restaurant,4cc9df57786e46886aba9609,,The best pilau rice in England!! Hands down!!,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4418023825,0.215713977814"
The Gaylord,4b8ac805f964a520958032e3,,This is a really fantastic curry house. We tend to get delivery spend £25 you get a bottle of vino or voucher towards future purchases. Love Dansak and the prawn puri :-),Indian Restaurant,4bf58dd8d48988d10f941735,"51.49360482,-0.0097786"
Abshar,4c93bcd00341370466746bef,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.5906211487,0.0811553344755"
Spice,4c0a888e7e3fc928c3bdf382,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.591255,0.082736"
Bollywood Brasserie,4cf0163b821254815d5e6da1,4.9,"Ignore all the previous tips. Went on a Saturday night for the Maharaja Dinner Buffet (£19.95). Really good variety (5 starters, noodles, 2 rice, 5 mains). Great food, fast service and polite staff.",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5086313034,0.0248436145328"
Standard Tandoori,4cc891475c17b60cdf110405,5.9,"Chewy indistinguishable meats, tasteless vegetable dishes and awful generic slop. Should be renamed to sub-Standard Tandoori.",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5374789984,-0.0445966749439"
Purbani Tandoori,4cdc68339dd559410c95dc2e,,"King Prawn Madras, extra hot. Sag Bhaji, pilau rice. Always good. Don't need naan as I get complimentary poppadums. Full and smiling for the rest of the evening. mmmm",Indian Restaurant,4bf58dd8d48988d10f941735,"51.576082728,0.0280237197876"
The Bhaji,4c780ce4794e224b3dd66028,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4900967477,-0.0185357402498"
Aniseed,4c3a12b61e06d13a7ead7a3e,5.5,"Major letdown after reading the other tips. Weak, bland food, poor service. Also beware of a credit card minimum of £10, inconvenient if you get the £6 or £8 lunch specials.",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5016473903,-0.0257635931166"
Darjeeling Restaurant,4ba61e72f964a520f83439e3,,"Awesome service, great food at the best prices u can wish for!!",Indian Restaurant,4bf58dd8d48988d10f941735,"51.4597995749,-0.00411873446577"
Mountain View Restaurant,4db3189043a1369cb59b0041,,The Sunday buffet provided a  variety of lovely dishes including vegetarian options. The service is excellent.,Indian Restaurant,4bf58dd8d48988d10f941735,"51.418018245,0.0677427872265"
Royal Spice,4d94c8c7078ef04dbff33278,,"Nice and cozy place in comparison with other food outlets in the area. Good food and decent portions, attentive staff.",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5120090889,-0.0284283325739"
Clifton,4bd9ed148668c9b6cb9ff209,5.4,Aniseed on Westferry Road is so much better ;),Indian Restaurant,4bf58dd8d48988d10f941735,"51.4998610504,-0.0257067979386"
The Grove Indian,51f32afd5a23d5667130d85d,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.431424,0.021171"
Bengal Lancer,4d41e11733a437046be79c92,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.4111804185,0.0764313563792"
Ladywell Tandoori,4c93c0d572dd224bfd969391,,"Brilliant fish tikka. Sizzling, but delicate.  Try lemon rice with it.",Indian Restaurant,4bf58dd8d48988d10f941735,"51.4565959,-0.020319"
Red Mantra,4c4b4be99e6dbe9ad823d90b,,"Great owners and friendly place, highly recommended for food & drinks and a reasonable price. Also plenty of entertainment nights!",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5923594979,0.0270090986765"
Victoria Balti Tandoori,4e18b337d4c062b044eb0a80,,"Curries are too colourful, sweet and cocanutty.",Indian Restaurant,4bf58dd8d48988d10f941735,"51.5384498923,-0.0435829204703"
Raj Of India,4e4ffb8ae4cdc76dc9b8e904,,,Indian Restaurant,4bf58dd8d48988d10f941735,"51.3950460592,0.178067440426"
Everest Curry King,50a10407498efdffc82b15a7,8.2,Amazing value. Appropriately spicy and authentic South Indian/Sri Lankan food.,Sri Lankan Restaurant,5413605de4b0ae91d18581a9,"51.4660116102,-0.0196560347004"
The Park Cafe,512a06a8e4b06fef810dfd60,5.1,Try the breakfast or sheik kavab wrap. Also specials are a must. Mendu  vada is really good and not something you would find in many traditional Indian restaurants.,Café,4bf58dd8d48988d16d941735,"51.5375718429,-0.0357860191266"
O'Neill's,50f855ffe4b050d90ed1633c,7.6,Great English pub. We've enjoyed the fridaynight karaoke-evening very much.,Irish Pub,52e81612bcbc57f1066b7a06,"51.5588760376,0.0707086995244"
O'Neill's,4bf878285ec320a198de88d3,6.7,Really nice pub lunch!,Irish Pub,52e81612bcbc57f1066b7a06,"51.570866089,0.0152576384428"
O'Gradys Irish Pub,4cb32dbbef1b3704bc7a5000,6.0,,Irish Pub,52e81612bcbc57f1066b7a06,"51.5649287315,0.101175297678"
O'Neill's,4bdde498ffdec92807dbe6a1,7.2,"Friendly service & good quality food for a chain pub, one of the best in the area",Irish Pub,52e81612bcbc57f1066b7a06,"51.4070910817,0.0157843264353"
Porterhouse,4ac518c3f964a5203ca420e3,8.8,"Sprawling brass beast of a bar, with more types of beer than you could shake an inebriated fist at. Any first-time visitor must try the oyster stout (no bivalves were harmed in the making).",Irish Pub,52e81612bcbc57f1066b7a06,"51.51042821,-0.123640336914"
Waxy O'Connor's,4adf266af964a520df7721e3,8.5,try the Beer,Irish Pub,52e81612bcbc57f1066b7a06,"51.5107146183,-0.132489094789"
O'Neill's,4ad26ce6f964a52091e120e3,7.5,Great place to get wasted!,Irish Pub,52e81612bcbc57f1066b7a06,"51.511283872,-0.132039"
The Crown & Cushion,4adefb6cf964a520f77621e3,6.9,Cosy traditional pub with ample seating and a decent selection of beers.,Irish Pub,52e81612bcbc57f1066b7a06,"51.49957626,-0.114009372584"
Marquis of Granby,4b6c6a47f964a52044382ce3,5.9,Gaelic games screened. Good irish pub.,Pub,4bf58dd8d48988d11b941735,"51.4755903006,-0.0359778446665"
O'Neill's,4ba4f655f964a52029c938e3,5.1,Avoid saturday nights during the rugby season,Irish Pub,52e81612bcbc57f1066b7a06,"51.46667078,0.00771867299156"
O'Neils,4ee61a462da504839760f8c2,6.3,Got good music in there,Irish Pub,52e81612bcbc57f1066b7a06,"51.522871532,-0.108333766145"
O'Neill's,4b5a4261f964a5202db828e3,6.6,Best for Guinness after work!,Irish Pub,52e81612bcbc57f1066b7a06,"51.51416,-0.13921335"
O'Neill's,4b914716f964a52061af33e3,6.1,Free WiFi available.,Irish Pub,52e81612bcbc57f1066b7a06,"51.5291457113,-0.126108269025"
O'Neill's,4b7f0a08f964a5201c1230e3,,,Irish Pub,52e81612bcbc57f1066b7a06,"51.5170315408,-0.0864815824957"
O'Neill's,4b9ab3d1f964a5207fce35e3,5.9,Dave McPherson usually plays Sundays if you love awesome acoustic stuff,Irish Pub,52e81612bcbc57f1066b7a06,"51.6196859777,0.299792758822"
Mc & Sons,59d77aa1029a552c5f80b296,,,Irish Pub,52e81612bcbc57f1066b7a06,"51.503773,-0.09981707"
O'Neill's,4b7016f9f964a520a6062de3,5.2,"Exactly what you'd expect of an O'Neills pub. Decent platter food, reasonable prices and a better selection of bottled beer than draft.",Irish Pub,52e81612bcbc57f1066b7a06,"51.41044496,-0.0249326908228"
The Claddagh Ring,4ee61a462da504839760f8a2,6.4,Nice Guinness and a good place to drink and watch a game of footie,Irish Pub,52e81612bcbc57f1066b7a06,"51.5900489037,-0.226135200046"
O'Neill's,4b7da5f5f964a52020cc2fe3,5.8,It was superb,Irish Pub,52e81612bcbc57f1066b7a06,"51.4196541013,-0.202556404453"
O'Neills,4bedd7172c082d7fcd962f42,6.0,roof garden is a great sun trap,Irish Pub,52e81612bcbc57f1066b7a06,"51.3611015302,-0.191998576455"
O'Neill's,4b796cadf964a520d5f82ee3,6.9,Surprisingly good food. Get the ultimate burger if you're hungry.,Irish Pub,52e81612bcbc57f1066b7a06,"51.5805241054,-0.334012488937"
O'Neill's,4bf58e3f493c2d7f16db4785,6.1,Kingston's best pub,Irish Pub,52e81612bcbc57f1066b7a06,"51.409149588,-0.30572427726"
Con Gusto,58681bde76f2ca03426c1b5d,7.1,"Very good quality italian cuisine, in a cosy place just by the river. Perfect for dinner",Italian Restaurant,4bf58dd8d48988d110941735,"51.494931,0.070686"
Zero Sette,4c0e9768d64c0f47c372285d,7.8,The calzone is the best,Italian Restaurant,4bf58dd8d48988d110941735,"51.5086111244,0.0252801249484"
Corner Kitchen,56b8d285498e16a732b3225f,8.2,Breakfast is awesome,Italian Restaurant,4bf58dd8d48988d110941735,"51.549101,0.024942"
Il Bianco Restaurant,4baa878df964a520ed713ae3,8.0,Pizza here is incredible. Wine is wonderful. Feeling so good and so stuffed now.... Food coma. All worth it!,Italian Restaurant,4bf58dd8d48988d110941735,"51.5067374306,-0.00636239430715"
